01. Ano,02. Nome Região (Portugal),03. Âmbito Geográfico,04. Filtro 1,05. Filtro 2,06. Filtro 3,07. Escala,08. Símbolo,09. Valor
2016,Condeixa-a-Nova,Município,Educação Pré-Escolar,,,,,1700.0
2016,Constância,Município,Básico - 1º Ciclo,,,,-,
2016,Constância,Município,Básico - 2º Ciclo,,,,-,
2016,Constância,Município,Básico - 3º Ciclo e secundário,,,,,350.0
2016,Constância,Município,Educação Pré-Escolar,,,,-,
2016,Coruche,Município,Básico - 1º Ciclo,,,,,950.0
2016,Coruche,Município,Básico - 2º Ciclo,,,,,800.0
2016,Coruche,Município,Básico - 3º Ciclo e secundário,,,,,900.0
2016,Coruche,Município,Educação Pré-Escolar,,,,,600.0
2016,Corvo,Município,Básico - 1º Ciclo,,,,-,
2016,Corvo,Município,Básico - 2º Ciclo,,,,-,
2016,Corvo,Município,Básico - 3º Ciclo e secundário,,,,-,
2016,Corvo,Município,Educação Pré-Escolar,,,,-,
2016,Covilhã,Município,Básico - 1º Ciclo,,,,-,
2016,Covilhã,Município,Básico - 2º Ciclo,,,,,700.0
2016,Covilhã,Município,Básico - 3º Ciclo e secundário,,,,,993.8
2016,Covilhã,Município,Educação Pré-Escolar,,,,,714.3
2016,Crato,Município,Básico - 1º Ciclo,,,,-,
2016,Crato,Município,Básico - 2º Ciclo,,,,,500.0
2016,Crato,Município,Básico - 3º Ciclo e secundário,,,,,500.0
2016,Crato,Município,Educação Pré-Escolar,,,,-,
2016,Cuba,Município,Básico - 1º Ciclo,,,,-,
2016,Cuba,Município,Básico - 2º Ciclo,,,,-,
2016,Cuba,Município,Básico - 3º Ciclo e secundário,,,,,300.0
2016,Cuba,Município,Educação Pré-Escolar,,,,,700.0
2016,Elvas,Município,Básico - 1º Ciclo,,,,,800.0
2016,Elvas,Município,Básico - 2º Ciclo,,,,,2600.0
2016,Elvas,Município,Básico - 3º Ciclo e secundário,,,,,483.3
2016,Elvas,Município,Educação Pré-Escolar,,,,,1500.0
2016,Entroncamento,Município,Básico - 1º Ciclo,,,,,580.0
2016,Entroncamento,Município,Básico - 2º Ciclo,,,,,1100.0
2016,Entroncamento,Município,Básico - 3º Ciclo e secundário,,,,,1185.7
2016,Entroncamento,Município,Educação Pré-Escolar,,,,,163.6
2016,Espinho,Município,Básico - 1º Ciclo,,,,,2400.0
2016,Espinho,Município,Básico - 2º Ciclo,,,,,2050.0
2016,Espinho,Município,Básico - 3º Ciclo e secundário,,,,,1028.6
2016,Espinho,Município,Educação Pré-Escolar,,,,,2800.0
2016,Esposende,Município,Básico - 1º Ciclo,,,,,920.0
2016,Esposende,Município,Básico - 2º Ciclo,,,,-,
2016,Esposende,Município,Básico - 3º Ciclo e secundário,,,,,2350.0
2016,Esposende,Município,Educação Pré-Escolar,,,,,520.0
2016,Estarreja,Município,Básico - 1º Ciclo,,,,,2300.0
2016,Estarreja,Município,Básico - 2º Ciclo,,,,-,
2016,Estarreja,Município,Básico - 3º Ciclo e secundário,,,,,3133.3
2016,Estarreja,Município,Educação Pré-Escolar,,,,,316.7
2016,Estremoz,Município,Básico - 1º Ciclo,,,,-,
2016,Estremoz,Município,Básico - 2º Ciclo,,,,,1600.0
2016,Estremoz,Município,Básico - 3º Ciclo e secundário,,,,,391.7
2016,Estremoz,Município,Educação Pré-Escolar,,,,-,
2016,Évora,Município,Básico - 1º Ciclo,,,,,937.5
2016,Évora,Município,Básico - 2º Ciclo,,,,,1166.7
2016,Évora,Município,Básico - 3º Ciclo e secundário,,,,,975.0
2016,Évora,Município,Educação Pré-Escolar,,,,,292.9
2016,Fafe,Município,Básico - 1º Ciclo,,,,,1866.7
2016,Fafe,Município,Básico - 2º Ciclo,,,,,622.2
2016,Fafe,Município,Básico - 3º Ciclo e secundário,,,,,605.9
2016,Fafe,Município,Educação Pré-Escolar,,,,,444.4
2016,Faro,Município,Básico - 1º Ciclo,,,,,812.5
2016,Faro,Município,Básico - 2º Ciclo,,,,,2366.7
2016,Faro,Município,Básico - 3º Ciclo e secundário,,,,,981.8
2016,Faro,Município,Educação Pré-Escolar,,,,,61.3
2016,Felgueiras,Município,Básico - 1º Ciclo,,,,,814.3
2016,Felgueiras,Município,Básico - 2º Ciclo,,,,,4700.0
2016,Felgueiras,Município,Básico - 3º Ciclo e secundário,,,,,357.1
2016,Felgueiras,Município,Educação Pré-Escolar,,,,,283.3
2016,Ferreira do Alentejo,Município,Básico - 1º Ciclo,,,,,1000.0
2016,Ferreira do Alentejo,Município,Básico - 2º Ciclo,,,,-,
2016,Ferreira do Alentejo,Município,Básico - 3º Ciclo e secundário,,,,,1200.0
2016,Ferreira do Alentejo,Município,Educação Pré-Escolar,,,,,900.0
2016,Ferreira do Zêzere,Município,Básico - 1º Ciclo,,,,,800.0
2016,Ferreira do Zêzere,Município,Básico - 2º Ciclo,,,,-,
2016,Ferreira do Zêzere,Município,Básico - 3º Ciclo e secundário,,,,,200.0
2016,Ferreira do Zêzere,Município,Educação Pré-Escolar,,,,,900.0
2016,Figueira da Foz,Município,Básico - 1º Ciclo,,,,,1085.7
2016,Figueira da Foz,Município,Básico - 2º Ciclo,,,,-,
2016,Figueira da Foz,Município,Básico - 3º Ciclo e secundário,,,,,2762.5
2016,Figueira da Foz,Município,Educação Pré-Escolar,,,,,444.4
2016,Figueira de Castelo Rodrigo,Município,Básico - 1º Ciclo,,,,-,
2016,Figueira de Castelo Rodrigo,Município,Básico - 2º Ciclo,,,,-,
2016,Figueira de Castelo Rodrigo,Município,Básico - 3º Ciclo e secundário,,,,,650.0
2016,Figueira de Castelo Rodrigo,Município,Educação Pré-Escolar,,,,,300.0
2016,Figueiró dos Vinhos,Município,Básico - 1º Ciclo,,,,-,
2016,Figueiró dos Vinhos,Município,Básico - 2º Ciclo,,,,-,
2016,Figueiró dos Vinhos,Município,Básico - 3º Ciclo e secundário,,,,,1500.0
2016,Figueiró dos Vinhos,Município,Educação Pré-Escolar,,,,,200.0
2016,Fornos de Algodres,Município,Básico - 1º Ciclo,,,,-,
2016,Fornos de Algodres,Município,Básico - 2º Ciclo,,,,-,
2016,Fornos de Algodres,Município,Básico - 3º Ciclo e secundário,,,,,566.7
2016,Fornos de Algodres,Município,Educação Pré-Escolar,,,,-,
2016,Freixo de Espada à Cinta,Município,Básico - 1º Ciclo,,,,,500.0
2016,Freixo de Espada à Cinta,Município,Básico - 2º Ciclo,,,,-,
2016,Freixo de Espada à Cinta,Município,Básico - 3º Ciclo e secundário,,,,,100.0
2016,Freixo de Espada à Cinta,Município,Educação Pré-Escolar,,,,,200.0
2016,Fronteira,Município,Básico - 1º Ciclo,,,,-,
2016,Fronteira,Município,Básico - 2º Ciclo,,,,-,
2016,Fronteira,Município,Básico - 3º Ciclo e secundário,,,,,75.0
2016,Fronteira,Município,Educação Pré-Escolar,,,,-,
2016,Funchal,Município,Básico - 1º Ciclo,,,,,182.1
2016,Funchal,Município,Básico - 2º Ciclo,,,,,1183.3
2016,Funchal,Município,Básico - 3º Ciclo e secundário,,,,,1021.8
2016,Funchal,Município,Educação Pré-Escolar,,,,,198.1
2016,Fundão,Município,Básico - 1º Ciclo,,,,-,
2016,Fundão,Município,Básico - 2º Ciclo,,,,,3100.0
2016,Fundão,Município,Básico - 3º Ciclo e secundário,,,,,922.2
2016,Fundão,Município,Educação Pré-Escolar,,,,-,
2016,Gavião,Município,Básico - 1º Ciclo,,,,-,
2016,Gavião,Município,Básico - 2º Ciclo,,,,-,
2016,Gavião,Município,Básico - 3º Ciclo e secundário,,,,,200.0
2016,Gavião,Município,Educação Pré-Escolar,,,,-,
2016,Góis,Município,Básico - 1º Ciclo,,,,-,
2016,Góis,Município,Básico - 2º Ciclo,,,,-,
2016,Góis,Município,Básico - 3º Ciclo e secundário,,,,-,
2016,Góis,Município,Educação Pré-Escolar,,,,-,
2016,Golegã,Município,Básico - 1º Ciclo,,,,,700.0
2016,Golegã,Município,Básico - 2º Ciclo,,,,,700.0
2016,Golegã,Município,Básico - 3º Ciclo e secundário,,,,,1800.0
2016,Golegã,Município,Educação Pré-Escolar,,,,-,
2016,Gondomar,Município,Básico - 1º Ciclo,,,,,428.0
2016,Gondomar,Município,Básico - 2º Ciclo,,,,,2000.0
2016,Gondomar,Município,Básico - 3º Ciclo e secundário,,,,,1355.2
2016,Gondomar,Município,Educação Pré-Escolar,,,,,485.0
2016,Gouveia,Município,Básico - 1º Ciclo,,,,-,
2016,Gouveia,Município,Básico - 2º Ciclo,,,,-,
2016,Gouveia,Município,Básico - 3º Ciclo e secundário,,,,,2200.0
2016,Gouveia,Município,Educação Pré-Escolar,,,,,1900.0
2016,Grândola,Município,Básico - 1º Ciclo,,,,,1300.0
2016,Grândola,Município,Básico - 2º Ciclo,,,,,700.0
2016,Grândola,Município,Básico - 3º Ciclo e secundário,,,,,1350.0
2016,Grândola,Município,Educação Pré-Escolar,,,,-,
2016,Guarda,Município,Básico - 1º Ciclo,,,,,1520.0
2016,Guarda,Município,Básico - 2º Ciclo,,,,,5100.0
2016,Guarda,Município,Básico - 3º Ciclo e secundário,,,,,1825.0
2016,Guarda,Município,Educação Pré-Escolar,,,,,700.0
2016,Guimarães,Município,Básico - 1º Ciclo,,,,,816.7
2016,Guimarães,Município,Básico - 2º Ciclo,,,,,1550.0
2016,Guimarães,Município,Básico - 3º Ciclo e secundário,,,,,875.6
2016,Guimarães,Município,Educação Pré-Escolar,,,,,364.0
2016,Horta,Município,Básico - 1º Ciclo,,,,,155.6
2016,Horta,Município,Básico - 2º Ciclo,,,,,2200.0
2016,Horta,Município,Básico - 3º Ciclo e secundário,,,,,350.0
2016,Horta,Município,Educação Pré-Escolar,,,,,125.0
2016,Idanha-a-Nova,Município,Básico - 1º Ciclo,,,,,600.0
2016,Idanha-a-Nova,Município,Básico - 2º Ciclo,,,,,600.0
2016,Idanha-a-Nova,Município,Básico - 3º Ciclo e secundário,,,,,200.0
2016,Idanha-a-Nova,Município,Educação Pré-Escolar,,,,,800.0
2016,Ílhavo,Município,Básico - 1º Ciclo,,,,,2050.0
2016,Ílhavo,Município,Básico - 2º Ciclo,,,,-,
2016,Ílhavo,Município,Básico - 3º Ciclo e secundário,,,,,1814.3
2016,Ílhavo,Município,Educação Pré-Escolar,,,,,1400.0
2016,Lagoa,Município,Básico - 1º Ciclo,,,,,400.0
2016,Lagoa,Município,Básico - 2º Ciclo,,,,,328.6
2016,Lagoa,Município,Básico - 3º Ciclo e secundário,,,,,375.0
2016,Lagoa,Município,Educação Pré-Escolar,,,,,260.0
2016,Lagoa [R.A.A.],Município,Básico - 1º Ciclo,,,,,128.6
2016,Lagoa [R.A.A.],Município,Básico - 2º Ciclo,,,,,177.8
2016,Lagoa [R.A.A.],Município,Básico - 3º Ciclo e secundário,,,,,222.2
2016,Lagoa [R.A.A.],Município,Educação Pré-Escolar,,,,,200.0
2016,Lagos,Município,Básico - 1º Ciclo,,,,,150.0
2016,Lagos,Município,Básico - 2º Ciclo,,,,,228.6
2016,Lagos,Município,Básico - 3º Ciclo e secundário,,,,,1045.5
2016,Lagos,Município,Educação Pré-Escolar,,,,,85.7
2016,Lajes das Flores,Município,Básico - 1º Ciclo,,,,-,
2016,Lajes das Flores,Município,Básico - 2º Ciclo,,,,-,
2016,Lajes das Flores,Município,Básico - 3º Ciclo e secundário,,,,-,
2016,Lajes das Flores,Município,Educação Pré-Escolar,,,,-,
2016,Lajes do Pico,Município,Básico - 1º Ciclo,,,,,600.0
2016,Lajes do Pico,Município,Básico - 2º Ciclo,,,,,700.0
2016,Lajes do Pico,Município,Básico - 3º Ciclo e secundário,,,,,150.0
2016,Lajes do Pico,Município,Educação Pré-Escolar,,,,-,
2016,Lamego,Município,Básico - 1º Ciclo,,,,,1275.0
2016,Lamego,Município,Básico - 2º Ciclo,,,,-,
2016,Lamego,Município,Básico - 3º Ciclo e secundário,,,,,450.0
2016,Lamego,Município,Educação Pré-Escolar,,,,-,
2016,Leiria,Município,Básico - 1º Ciclo,,,,,568.2
2016,Leiria,Município,Básico - 2º Ciclo,,,,,780.0
2016,Leiria,Município,Básico - 3º Ciclo e secundário,,,,,982.4
2016,Leiria,Município,Educação Pré-Escolar,,,,,277.8
2016,Lisboa,Município,Básico - 1º Ciclo,,,,,117.6
2016,Lisboa,Município,Básico - 2º Ciclo,,,,,367.7
2016,Lisboa,Município,Básico - 3º Ciclo e secundário,,,,,614.0
2016,Lisboa,Município,Educação Pré-Escolar,,,,,159.9
2016,Loulé,Município,Básico - 1º Ciclo,,,,,385.7
2016,Loulé,Município,Básico - 2º Ciclo,,,,,971.4
2016,Loulé,Município,Básico - 3º Ciclo e secundário,,,,,443.2
2016,Loulé,Município,Educação Pré-Escolar,,,,,487.5
2016,Loures,Município,Básico - 1º Ciclo,,,,,109.4
2016,Loures,Município,Básico - 2º Ciclo,,,,,394.9
2016,Loures,Município,Básico - 3º Ciclo e secundário,,,,,702.9
2016,Loures,Município,Educação Pré-Escolar,,,,,176.9
2016,Lourinhã,Município,Básico - 1º Ciclo,,,,,475.0
2016,Lourinhã,Município,Básico - 2º Ciclo,,,,-,
2016,Lourinhã,Município,Básico - 3º Ciclo e secundário,,,,,1116.7
2016,Lourinhã,Município,Educação Pré-Escolar,,,,,2300.0
2016,Lousã,Município,Básico - 1º Ciclo,,,,-,
2016,Lousã,Município,Básico - 2º Ciclo,,,,-,
2016,Lousã,Município,Básico - 3º Ciclo e secundário,,,,-,
2016,Lousã,Município,Educação Pré-Escolar,,,,,1400.0
2016,Lousada,Município,Básico - 1º Ciclo,,,,,241.7
2016,Lousada,Município,Básico - 2º Ciclo,,,,,816.7
2016,Lousada,Município,Básico - 3º Ciclo e secundário,,,,,284.0
2016,Lousada,Município,Educação Pré-Escolar,,,,,616.7
2016,Mação,Município,Básico - 1º Ciclo,,,,-,
2016,Mação,Município,Básico - 2º Ciclo,,,,-,
2016,Mação,Município,Básico - 3º Ciclo e secundário,,,,,316.7
2016,Mação,Município,Educação Pré-Escolar,,,,-,
2016,Macedo de Cavaleiros,Município,Básico - 1º Ciclo,,,,,2700.0
2016,Macedo de Cavaleiros,Município,Básico - 2º Ciclo,,,,,1200.0
2016,Macedo de Cavaleiros,Município,Básico - 3º Ciclo e secundário,,,,,350.0
2016,Macedo de Cavaleiros,Município,Educação Pré-Escolar,,,,-,
2016,Machico,Município,Básico - 1º Ciclo,,,,,281.8
2016,Machico,Município,Básico - 2º Ciclo,,,,,320.0
2016,Machico,Município,Básico - 3º Ciclo e secundário,,,,,1125.0
2016,Machico,Município,Educação Pré-Escolar,,,,,850.0
2016,Madalena,Município,Básico - 1º Ciclo,,,,,550.0
2016,Madalena,Município,Básico - 2º Ciclo,,,,,400.0
2016,Madalena,Município,Básico - 3º Ciclo e secundário,,,,,100.0
2016,Madalena,Município,Educação Pré-Escolar,,,,,200.0
2016,Mafra,Município,Básico - 1º Ciclo,,,,,250.0
2016,Mafra,Município,Básico - 2º Ciclo,,,,,423.1
2016,Mafra,Município,Básico - 3º Ciclo e secundário,,,,,288.2
2016,Mafra,Município,Educação Pré-Escolar,,,,,243.8
2016,Maia,Município,Básico - 1º Ciclo,,,,,525.0
2016,Maia,Município,Básico - 2º Ciclo,,,,,1261.5
2016,Maia,Município,Básico - 3º Ciclo e secundário,,,,,1043.6
2016,Maia,Município,Educação Pré-Escolar,,,,,238.7
2016,Mangualde,Município,Básico - 1º Ciclo,,,,-,
2016,Mangualde,Município,Básico - 2º Ciclo,,,,,3300.0
2016,Mangualde,Município,Básico - 3º Ciclo e secundário,,,,,6300.0
2016,Mangualde,Município,Educação Pré-Escolar,,,,,2300.0
2016,Manteigas,Município,Básico - 1º Ciclo,,,,-,
2016,Manteigas,Município,Básico - 2º Ciclo,,,,,400.0
2016,Manteigas,Município,Básico - 3º Ciclo e secundário,,,,,200.0
2016,Manteigas,Município,Educação Pré-Escolar,,,,-,
2016,Marco de Canaveses,Município,Básico - 1º Ciclo,,,,,1425.0
2016,Marco de Canaveses,Município,Básico - 2º Ciclo,,,,,950.0
2016,Marco de Canaveses,Município,Básico - 3º Ciclo e secundário,,,,,600.0
2016,Marco de Canaveses,Município,Educação Pré-Escolar,,,,,1766.7
2016,Marinha Grande,Município,Básico - 1º Ciclo,,,,,500.0
2016,Marinha Grande,Município,Básico - 2º Ciclo,,,,,1750.0
2016,Marinha Grande,Município,Básico - 3º Ciclo e secundário,,,,,1562.5
2016,Marinha Grande,Município,Educação Pré-Escolar,,,,,1100.0
2016,Marvão,Município,Básico - 1º Ciclo,,,,-,
2016,Marvão,Município,Básico - 2º Ciclo,,,,-,
2016,Marvão,Município,Básico - 3º Ciclo e secundário,,,,,300.0
2016,Marvão,Município,Educação Pré-Escolar,,,,-,
2016,Matosinhos,Município,Básico - 1º Ciclo,,,,,357.6
2016,Matosinhos,Município,Básico - 2º Ciclo,,,,,1000.0
2016,Matosinhos,Município,Básico - 3º Ciclo e secundário,,,,,1490.2
2016,Matosinhos,Município,Educação Pré-Escolar,,,,,429.2
2016,Mealhada,Município,Básico - 1º Ciclo,,,,-,
2016,Mealhada,Município,Básico - 2º Ciclo,,,,-,
2016,Mealhada,Município,Básico - 3º Ciclo e secundário,,,,-,
2016,Mealhada,Município,Educação Pré-Escolar,,,,,280.0
2016,Mêda,Município,Básico - 1º Ciclo,,,,-,
2016,Mêda,Município,Básico - 2º Ciclo,,,,-,
2016,Mêda,Município,Básico - 3º Ciclo e secundário,,,,,1100.0
2016,Mêda,Município,Educação Pré-Escolar,,,,,150.0
2016,Melgaço,Município,Básico - 1º Ciclo,,,,-,
2016,Melgaço,Município,Básico - 2º Ciclo,,,,-,
2016,Melgaço,Município,Básico - 3º Ciclo e secundário,,,,,1000.0
2016,Melgaço,Município,Educação Pré-Escolar,,,,-,
2016,Mértola,Município,Básico - 1º Ciclo,,,,-,
2016,Mértola,Município,Básico - 2º Ciclo,,,,-,
2016,Mértola,Município,Básico - 3º Ciclo e secundário,,,,,1400.0
2016,Mértola,Município,Educação Pré-Escolar,,,,-,
2016,Mesão Frio,Município,Básico - 1º Ciclo,,,,-,
2016,Mesão Frio,Município,Básico - 2º Ciclo,,,,-,
2016,Mesão Frio,Município,Básico - 3º Ciclo e secundário,,,,,450.0
2016,Mesão Frio,Município,Educação Pré-Escolar,,,,-,
2016,Mira,Município,Básico - 1º Ciclo,,,,-,
2016,Mira,Município,Básico - 2º Ciclo,,,,-,
2016,Mira,Município,Básico - 3º Ciclo e secundário,,,,,3800.0
2016,Mira,Município,Educação Pré-Escolar,,,,-,
2016,Miranda do Corvo,Município,Básico - 1º Ciclo,,,,-,
2016,Miranda do Corvo,Município,Básico - 2º Ciclo,,,,-,
2016,Miranda do Corvo,Município,Básico - 3º Ciclo e secundário,,,,,2250.0
2016,Miranda do Corvo,Município,Educação Pré-Escolar,,,,,300.0
2016,Miranda do Douro,Município,Básico - 1º Ciclo,,,,-,
2016,Miranda do Douro,Município,Básico - 2º Ciclo,,,,,900.0
2016,Miranda do Douro,Município,Básico - 3º Ciclo e secundário,,,,-,
2016,Miranda do Douro,Município,Educação Pré-Escolar,,,,-,
2016,Mirandela,Município,Básico - 1º Ciclo,,,,-,
2016,Mirandela,Município,Básico - 2º Ciclo,,,,,680.0
2016,Mirandela,Município,Básico - 3º Ciclo e secundário,,,,,600.0
2016,Mirandela,Município,Educação Pré-Escolar,,,,,1600.0
2016,Mogadouro,Município,Básico - 1º Ciclo,,,,,2200.0
2016,Mogadouro,Município,Básico - 2º Ciclo,,,,,250.0
2016,Mogadouro,Município,Básico - 3º Ciclo e secundário,,,,,766.7
2016,Mogadouro,Município,Educação Pré-Escolar,,,,-,
2016,Moimenta da Beira,Município,Básico - 1º Ciclo,,,,-,
2016,Moimenta da Beira,Município,Básico - 2º Ciclo,,,,-,
2016,Moimenta da Beira,Município,Básico - 3º Ciclo e secundário,,,,,462.5
2016,Moimenta da Beira,Município,Educação Pré-Escolar,,,,,1100.0
2016,Moita,Município,Básico - 1º Ciclo,,,,,437.5
2016,Moita,Município,Básico - 2º Ciclo,,,,,2100.0
2016,Moita,Município,Básico - 3º Ciclo e secundário,,,,,781.8
2016,Moita,Município,Educação Pré-Escolar,,,,,210.0
2016,Monção,Município,Básico - 1º Ciclo,,,,,1800.0
2016,Monção,Município,Básico - 2º Ciclo,,,,-,
2016,Monção,Município,Básico - 3º Ciclo e secundário,,,,-,
2016,Monção,Município,Educação Pré-Escolar,,,,-,
2016,Monchique,Município,Básico - 1º Ciclo,,,,,600.0
2016,Monchique,Município,Básico - 2º Ciclo,,,,-,
2016,Monchique,Município,Básico - 3º Ciclo e secundário,,,,,125.0
2016,Monchique,Município,Educação Pré-Escolar,,,,-,
2016,Mondim de Basto,Município,Básico - 1º Ciclo,,,,,1400.0
2016,Mondim de Basto,Município,Básico - 2º Ciclo,,,,,800.0
2016,Mondim de Basto,Município,Básico - 3º Ciclo e secundário,,,,-,
2016,Mondim de Basto,Município,Educação Pré-Escolar,,,,-,
2016,Monforte,Município,Básico - 1º Ciclo,,,,,250.0
2016,Monforte,Município,Básico - 2º Ciclo,,,,,50.0
2016,Monforte,Município,Básico - 3º Ciclo e secundário,,,,,83.3
2016,Monforte,Município,Educação Pré-Escolar,,,,-,
2016,Montalegre,Município,Básico - 1º Ciclo,,,,-,
2016,Montalegre,Município,Básico - 2º Ciclo,,,,-,
2016,Montalegre,Município,Básico - 3º Ciclo e secundário,,,,,283.3
2016,Montalegre,Município,Educação Pré-Escolar,,,,-,
2016,Montemor-o-Novo,Município,Básico - 1º Ciclo,,,,-,
2016,Montemor-o-Novo,Município,Básico - 2º Ciclo,,,,-,
2016,Montemor-o-Novo,Município,Básico - 3º Ciclo e secundário,,,,,620.0
2016,Montemor-o-Novo,Município,Educação Pré-Escolar,,,,,240.0
2016,Montemor-o-Velho,Município,Básico - 1º Ciclo,,,,,2800.0
2016,Montemor-o-Velho,Município,Básico - 2º Ciclo,,,,-,
2016,Montemor-o-Velho,Município,Básico - 3º Ciclo e secundário,,,,,7500.0
2016,Montemor-o-Velho,Município,Educação Pré-Escolar,,,,,950.0
2016,Montijo,Município,Básico - 1º Ciclo,,,,,308.3
2016,Montijo,Município,Básico - 2º Ciclo,,,,,1250.0
2016,Montijo,Município,Básico - 3º Ciclo e secundário,,,,,893.3
2016,Montijo,Município,Educação Pré-Escolar,,,,,176.9
2016,Mora,Município,Básico - 1º Ciclo,,,,-,
2016,Mora,Município,Básico - 2º Ciclo,,,,-,
2016,Mora,Município,Básico - 3º Ciclo e secundário,,,,,1000.0
2016,Mora,Município,Educação Pré-Escolar,,,,-,
2016,Mortágua,Município,Básico - 1º Ciclo,,,,-,
2016,Mortágua,Município,Básico - 2º Ciclo,,,,-,
2016,Mortágua,Município,Básico - 3º Ciclo e secundário,,,,,2800.0
2016,Mortágua,Município,Educação Pré-Escolar,,,,,800.0
2016,Moura,Município,Básico - 1º Ciclo,,,,,2700.0
2016,Moura,Município,Básico - 2º Ciclo,,,,,283.3
2016,Moura,Município,Básico - 3º Ciclo e secundário,,,,,377.8
2016,Moura,Município,Educação Pré-Escolar,,,,,900.0
